INFO 2025-10-03 19:30:20,280 basehttp 6648 18800 "GET /dailyquiz.html HTTP/1.1" 200 32741
INFO 2025-10-03 19:30:20,397 basehttp 6648 18800 "GET /static/css/styles.css HTTP/1.1" 200 332
INFO 2025-10-03 19:30:21,321 basehttp 6648 18800 "GET /interview.html HTTP/1.1" 200 19085
INFO 2025-10-03 19:30:21,376 basehttp 6648 18800 "GET /api/interview-questions/ HTTP/1.1" 200 60486
INFO 2025-10-03 19:30:22,066 basehttp 6648 18800 "GET /formula.html HTTP/1.1" 200 76456
WARNING 2025-10-03 19:30:22,085 basehttp 6648 18800 "GET /static/js/formula.js HTTP/1.1" 404 1853
INFO 2025-10-03 19:30:22,939 basehttp 6648 21288 "GET /aichat.html HTTP/1.1" 200 24529
INFO 2025-10-03 19:30:22,980 basehttp 6648 21288 "GET /api/ai-chat-history/ HTTP/1.1" 200 708
INFO 2025-10-03 19:30:27,491 basehttp 6648 21288 "GET /admin/ HTTP/1.1" 200 16569
INFO 2025-10-03 19:30:27,508 basehttp 6648 21288 "GET /static/admin/js/theme.js HTTP/1.1" 200 1653
INFO 2025-10-03 19:30:27,510 basehttp 6648 15876 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2808
INFO 2025-10-03 19:30:27,510 basehttp 6648 17512 "GET /static/admin/css/base.css HTTP/1.1" 200 22120
INFO 2025-10-03 19:30:27,537 basehttp 6648 15876 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
INFO 2025-10-03 19:30:27,538 basehttp 6648 17512 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-10-03 19:30:27,538 basehttp 6648 21288 "GET /static/admin/css/responsive.css HTTP/1.1" 200 16565
INFO 2025-10-03 19:30:27,539 basehttp 6648 23708 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2025-10-03 19:30:27,548 basehttp 6648 15876 "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 200 392
INFO 2025-10-03 19:30:27,549 basehttp 6648 23708 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-10-03 19:30:27,549 basehttp 6648 17512 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2025-10-03 19:30:27,550 basehttp 6648 21288 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2025-10-03 19:30:32,155 basehttp 6648 21288 "GET /admin/core/dailyquiz/ HTTP/1.1" 200 15865
INFO 2025-10-03 19:30:32,174 basehttp 6648 21288 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6878
INFO 2025-10-03 19:30:32,182 basehttp 6648 23708 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-10-03 19:30:32,183 basehttp 6648 15876 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2025-10-03 19:30:32,187 basehttp 6648 2540 "GET /static/admin/js/actions.js HTTP/1.1" 200 8076
INFO 2025-10-03 19:30:32,187 basehttp 6648 21288 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-10-03 19:30:32,191 basehttp 6648 23708 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9777
INFO 2025-10-03 19:30:32,191 basehttp 6648 15876 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2025-10-03 19:30:32,195 basehttp 6648 21288 "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-10-03 19:30:32,197 basehttp 6648 15876 "GET /static/admin/img/icon-no.svg HTTP/1.1" 200 560
INFO 2025-10-03 19:30:32,199 basehttp 6648 20616 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-03 19:30:32,201 basehttp 6648 17512 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2025-10-03 19:30:32,203 basehttp 6648 2540 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2025-10-03 19:30:32,207 basehttp 6648 2540 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-10-03 19:30:32,226 basehttp 6648 2540 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2025-10-03 19:30:32,226 basehttp 6648 17512 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-10-03 19:30:33,469 basehttp 6648 17512 "GET /admin/core/dailyquiz/23/change/ HTTP/1.1" 200 18010
INFO 2025-10-03 19:30:33,488 basehttp 6648 2540 "GET /static/admin/css/forms.css HTTP/1.1" 200 8525
INFO 2025-10-03 19:30:33,490 basehttp 6648 21288 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2025-10-03 19:30:33,491 basehttp 6648 20616 "GET /static/admin/js/calendar.js HTTP/1.1" 200 9141
